,claimHeadline,articleHeadline,claimId,articleId,articleHeadlineStance
1947,A Video shows sexist Peruvian men being tricked into harassing their own mothers,These Men Freak Out When They Discover The Women They Are Harassing Are Their Moms In Disguise VIDEO,c4ebc320-a62a-11e4-aa4f-ff16e52e0d56,a8e095a0-a62c-11e4-aa4f-ff16e52e0d56,for
1948,A Video shows sexist Peruvian men being tricked into harassing their own mothers,This Campaign Shows A Pretty Genius Way To Stop Men Catcalling In The Street,c4ebc320-a62a-11e4-aa4f-ff16e52e0d56,e7d26090-a631-11e4-aa4f-ff16e52e0d56,against
1949,A Video shows sexist Peruvian men being tricked into harassing their own mothers,The men caught cat-calling and wolf whistling their own MOTHERS: Hilarious TV show disguises women so they can experience their sons behaviour,c4ebc320-a62a-11e4-aa4f-ff16e52e0d56,b81d6fb0-a632-11e4-aa4f-ff16e52e0d56,for
1950,A Video shows sexist Peruvian men being tricked into harassing their own mothers,When Street Harassers Realize The Women They're Catcalling Are Their Moms In Disguise,c4ebc320-a62a-11e4-aa4f-ff16e52e0d56,7684c7b0-a62d-11e4-aa4f-ff16e52e0d56,for
1951,A Video shows sexist Peruvian men being tricked into harassing their own mothers,Whistling At Your Mom: Video Showing Sons Catcalling their Mothers Goes Viral VIDEO,c4ebc320-a62a-11e4-aa4f-ff16e52e0d56,16ba8860-a62d-11e4-aa4f-ff16e52e0d56,for
1952,A Video shows sexist Peruvian men being tricked into harassing their own mothers,This Man Kept HARASSING Women On The Streets. Until One Day MOM?,c4ebc320-a62a-11e4-aa4f-ff16e52e0d56,25164e10-a62f-11e4-aa4f-ff16e52e0d56,for
1953,A Video shows sexist Peruvian men being tricked into harassing their own mothers,These Men Catcalling Their Undercover Mothers Is the Best Payback Ever,c4ebc320-a62a-11e4-aa4f-ff16e52e0d56,04dfff60-a62f-11e4-aa4f-ff16e52e0d56,for
1954,The female UAE pilot bombing ISIS was disowned by her family,Arab woman pilot who is poster girl for Gulf states blitz on ISIS is disowned by her family for bombing Sunni heroes of Iraq and the Levant,bda984e0-4657-11e4-a79e-01321ca3a48d,c0077210-4657-11e4-a79e-01321ca3a48d,observing
1955,The female UAE pilot bombing ISIS was disowned by her family,Google translate AED site: Family Flyer Maryam Mansouri emphasizes fabricating a statement repudiating them,bda984e0-4657-11e4-a79e-01321ca3a48d,0172a070-4668-11e4-a79e-01321ca3a48d,against
1956,The female UAE pilot bombing ISIS was disowned by her family,Mariam Al Mansouri: Female Fighter Pilot Disowned By Family For Bombing ISIS Terrorists In Syria,bda984e0-4657-11e4-a79e-01321ca3a48d,c3cd2ca0-4657-11e4-a79e-01321ca3a48d,for
1957,"A Michigan pizza delivery guy received a 2,084 tip","Pizza delivery driver surprised with 2,000 tip",4c6e1e50-a1c2-11e4-a353-5b831fe927be,1d7eaae0-a1c4-11e4-a353-5b831fe927be,for
1958,"A Michigan pizza delivery guy received a 2,084 tip","Luckiest Pizza Delivery Guy Ever Gets 2,000 Tip",4c6e1e50-a1c2-11e4-a353-5b831fe927be,e0f69ab0-a1c3-11e4-a353-5b831fe927be,for
1959,"A Michigan pizza delivery guy received a 2,084 tip","Pizza delivery man gets tipped more than 2,000 for a single delivery",4c6e1e50-a1c2-11e4-a353-5b831fe927be,e54cfc80-a1c3-11e4-a353-5b831fe927be,for
1960,"A Michigan pizza delivery guy received a 2,084 tip","Ann Arbor pizza delivery driver surprised with 2,000 tip",4c6e1e50-a1c2-11e4-a353-5b831fe927be,d8cee590-a1c3-11e4-a353-5b831fe927be,for
1961,"A Michigan pizza delivery guy received a 2,084 tip","Pizza delivery man gets 2,000 tip",4c6e1e50-a1c2-11e4-a353-5b831fe927be,dd04a000-a1c3-11e4-a353-5b831fe927be,for
1962,"A Michigan pizza delivery guy received a 2,084 tip","Ann Arbor pizza delivery driver surprised with 2,000 tip",4c6e1e50-a1c2-11e4-a353-5b831fe927be,140ebe50-a1c4-11e4-a353-5b831fe927be,for
1963,"A unique planetary alignment on Jan. 4, 2015 will cause partial weightlessness on earth","NASA: Planetary Alignment On Jan 4, 2015 Will Decrease Gravity For 5 Minutes Causing Partial Weightlessness???",53728b10-8ee8-11e4-9799-c7e75be2bcad,69099f80-8ee9-11e4-9799-c7e75be2bcad,observing
1964,"A unique planetary alignment on Jan. 4, 2015 will cause partial weightlessness on earth","Planetary Alignment On Jan 4, 2015 Will Decrease Gravity For 5 Minutes Causing Partial Weightlessness",53728b10-8ee8-11e4-9799-c7e75be2bcad,6518d2c0-8ee8-11e4-9799-c7e75be2bcad,for
1965,"A unique planetary alignment on Jan. 4, 2015 will cause partial weightlessness on earth",You're Not Going to Become Weightless on January 4th,53728b10-8ee8-11e4-9799-c7e75be2bcad,225caaa0-8ee9-11e4-9799-c7e75be2bcad,against
1966,"A unique planetary alignment on Jan. 4, 2015 will cause partial weightlessness on earth","No, a Planetary Alignment on Jan. 4, 2015, Won't Decrease Gravity",53728b10-8ee8-11e4-9799-c7e75be2bcad,334b8930-8ee9-11e4-9799-c7e75be2bcad,against
1967,"A unique planetary alignment on Jan. 4, 2015 will cause partial weightlessness on earth","Planetary Alignment Decrease Gravity Hoax on Jan 4, 2015: Will Decrease Gravity For 5 Minutes Causing Partial Weightlessness in January is Totally Bogus",53728b10-8ee8-11e4-9799-c7e75be2bcad,4dc7ee70-8ee9-11e4-9799-c7e75be2bcad,against
1972,Pope Francis told a boy whose dog had died that Paradise is open to all of God's creatures,NEWS All Dogs Go to Heaven Pope Francis Confirms Paradise Is Open to All of God's Creatures,6a9cdeb0-832d-11e4-b1b5-4f1bd36cbfc6,061ae6e0-8331-11e4-b1b5-4f1bd36cbfc6,for
1973,Pope Francis told a boy whose dog had died that Paradise is open to all of God's creatures,Do all dogs go to heaven? Pope tells grieving boy: Paradise is open to all of God's creatures,6a9cdeb0-832d-11e4-b1b5-4f1bd36cbfc6,09adaa90-8331-11e4-b1b5-4f1bd36cbfc6,for
1974,Pope Francis told a boy whose dog had died that Paradise is open to all of God's creatures,"Pope Francis did not tell boy heaven has room for pets, contrary to report",6a9cdeb0-832d-11e4-b1b5-4f1bd36cbfc6,78a8b2d0-8333-11e4-b1b5-4f1bd36cbfc6,against
1975,Pope Francis told a boy whose dog had died that Paradise is open to all of God's creatures,Pope Francis tells boy whose dog had died that heaven is open to all,6a9cdeb0-832d-11e4-b1b5-4f1bd36cbfc6,fd3ed5e0-8330-11e4-b1b5-4f1bd36cbfc6,for
1976,Pope Francis told a boy whose dog had died that Paradise is open to all of God's creatures,Pope Francis turns out not to have made pets in heaven comment,6a9cdeb0-832d-11e4-b1b5-4f1bd36cbfc6,b68b2a40-8330-11e4-b1b5-4f1bd36cbfc6,against
1977,Pope Francis told a boy whose dog had died that Paradise is open to all of God's creatures,"Dogs DO go to heaven and cats, and horses: Pope assures young boy that there is a place in paradise for animals as well",6a9cdeb0-832d-11e4-b1b5-4f1bd36cbfc6,75f050f0-8330-11e4-b1b5-4f1bd36cbfc6,for
1978,Pope Francis told a boy whose dog had died that Paradise is open to all of God's creatures,Pope says dogs can go to heaven: Paradise is open to all of God's creatures,6a9cdeb0-832d-11e4-b1b5-4f1bd36cbfc6,4c0ac2c0-8330-11e4-b1b5-4f1bd36cbfc6,for
1979,Pope Francis told a boy whose dog had died that Paradise is open to all of God's creatures,Animal lovers abuzz over pope's comments that paradise is open to all of God's creatures,6a9cdeb0-832d-11e4-b1b5-4f1bd36cbfc6,c8d72b00-8334-11e4-b1b5-4f1bd36cbfc6,for
1980,Pope Francis told a boy whose dog had died that Paradise is open to all of God's creatures,"Sorry, Fido. Pope Francis did NOT say our pets are going to heaven",6a9cdeb0-832d-11e4-b1b5-4f1bd36cbfc6,f12331a0-832d-11e4-b1b5-4f1bd36cbfc6,against
1981,Pope Francis told a boy whose dog had died that Paradise is open to all of God's creatures,Some dogs go to heaven? Pope's remark to boy opens can of worms on animal rights,6a9cdeb0-832d-11e4-b1b5-4f1bd36cbfc6,930fe9c0-8330-11e4-b1b5-4f1bd36cbfc6,observing
1982,Pope Francis told a boy whose dog had died that Paradise is open to all of God's creatures,"Paradise is open to all, even dogs, Pope tells boy",6a9cdeb0-832d-11e4-b1b5-4f1bd36cbfc6,633516d0-8330-11e4-b1b5-4f1bd36cbfc6,for
1983,Apple will open a pop-up Apple Watch store in London's Selfridges department store,"Apple considering dedicated Apple Watch stores as it sets up Paris booth, London Selfridges Wonder Room",c35e06d0-c27c-11e4-8747-5b024dd6dd6c,d33581f0-c27c-11e4-8747-5b024dd6dd6c,for
1984,Apple will open a pop-up Apple Watch store in London's Selfridges department store,"Apple Watch pop up stores prognosticated for Paris, London and SXSW",c35e06d0-c27c-11e4-8747-5b024dd6dd6c,cfa2be40-c27c-11e4-8747-5b024dd6dd6c,observing
1985,Apple will open a pop-up Apple Watch store in London's Selfridges department store,Apple Watch Pop-Up Shop Also Planned for London's Selfridges Department Store,c35e06d0-c27c-11e4-8747-5b024dd6dd6c,cab3c5f0-c27c-11e4-8747-5b024dd6dd6c,for
1986,"A predator drone was sighted over Raqqa, Syria",Predator Drone Reportedly Spotted Over ISIS Stronghold,61dd48f0-3616-11e4-ae63-d5574342724c,6711d5c0-3616-11e4-ae63-d5574342724c,observing
1987,"A predator drone was sighted over Raqqa, Syria",Armed U.S. drones spotted flying over Syria in possible hunt for ISIS leader,61dd48f0-3616-11e4-ae63-d5574342724c,d7b37390-3901-11e4-ae63-d5574342724c,for
1988,"A predator drone was sighted over Raqqa, Syria","Predator Drone Reportedly Sighted Circling Raqqa, Syria",61dd48f0-3616-11e4-ae63-d5574342724c,c5a544e0-36e9-11e4-ae63-d5574342724c,observing
1989,"A predator drone was sighted over Raqqa, Syria",American Predator Drone Circling Islamic State's Stronghold,61dd48f0-3616-11e4-ae63-d5574342724c,03a268e0-36ea-11e4-ae63-d5574342724c,observing
1990,"A predator drone was sighted over Raqqa, Syria",US Drones Over Syria Looking for ISIS Leader Abu Bakr al-Baghdadi,61dd48f0-3616-11e4-ae63-d5574342724c,0f27a6c0-4465-11e4-94c0-515d9d816ec6,observing
1991,"A predator drone was sighted over Raqqa, Syria",A Predator Drone Has Reportedly Been Spotted Circling Above ISIS's Capital City,61dd48f0-3616-11e4-ae63-d5574342724c,ac88bba0-3616-11e4-ae63-d5574342724c,observing
1992,"A predator drone was sighted over Raqqa, Syria",SEND IN THE DRONES: Predator drones flown over IS headquarters in Syria,61dd48f0-3616-11e4-ae63-d5574342724c,9f1d4190-3902-11e4-ae63-d5574342724c,for
1993,"A predator drone was sighted over Raqqa, Syria","US Drones, Hunting for ISIS Leader, Seen Flying over Syrian Airspace",61dd48f0-3616-11e4-ae63-d5574342724c,89ef6ec0-381b-11e4-ae63-d5574342724c,for
1994,"A predator drone was sighted over Raqqa, Syria",Predator Drone Reportedly Spotted Over ISIS Hotbed in Syria Airstrikes Hit ISIS Targets,61dd48f0-3616-11e4-ae63-d5574342724c,9a5241e0-3616-11e4-ae63-d5574342724c,observing
1995,"A predator drone was sighted over Raqqa, Syria",US drones hunt Isis leader in Syria,61dd48f0-3616-11e4-ae63-d5574342724c,b9748810-3901-11e4-ae63-d5574342724c,for
1996,"A predator drone was sighted over Raqqa, Syria",Predator drones being flown over Isil's Syrian capital,61dd48f0-3616-11e4-ae63-d5574342724c,772c3d70-37af-11e4-ae63-d5574342724c,for
1997,"A predator drone was sighted over Raqqa, Syria",Brown Moses on what's flying over Iraq and Syria,61dd48f0-3616-11e4-ae63-d5574342724c,dd7862b0-4016-11e4-9e78-ff09d5b0049d,observing
1998,A Catholic priest who was declared clinically dead says he met God and she's a woman,"Dead for 48 minutes, this Catholic Priest claims God is female",f5891b80-ba9e-11e4-b073-ed15c88bfa1e,fdc039f0-ba9e-11e4-b073-ed15c88bfa1e,for
1999,A Catholic priest who was declared clinically dead says he met God and she's a woman,Catholic Priest Claims God Is Female After Clinically Dead Experience,f5891b80-ba9e-11e4-b073-ed15c88bfa1e,4d73f950-ba9f-11e4-b073-ed15c88bfa1e,for
2000,A Catholic priest who was declared clinically dead says he met God and she's a woman,Priest died and met God and she's a woman,f5891b80-ba9e-11e4-b073-ed15c88bfa1e,52d131e0-baa1-11e4-b073-ed15c88bfa1e,observing
2001,A Catholic priest who was declared clinically dead says he met God and she's a woman,"Catholic Priest Dies for 48 Minutes, Comes Back to Life and Claims God Is Female",f5891b80-ba9e-11e4-b073-ed15c88bfa1e,0c33df50-ba9f-11e4-b073-ed15c88bfa1e,for
2002,A Catholic priest who was declared clinically dead says he met God and she's a woman,Back-from-the-dead Catholic priest claims God is a female,f5891b80-ba9e-11e4-b073-ed15c88bfa1e,93506ce0-baa1-11e4-b073-ed15c88bfa1e,for
2003,A Catholic priest who was declared clinically dead says he met God and she's a woman,"Catholic priest dies for 48 mins, wakes up claiming God is a woman",f5891b80-ba9e-11e4-b073-ed15c88bfa1e,9cdf6fa0-baa0-11e4-b073-ed15c88bfa1e,for
2004,A Catholic priest who was declared clinically dead says he met God and she's a woman,Back-from-the-dead Catholic priest claims God is a female...,f5891b80-ba9e-11e4-b073-ed15c88bfa1e,daf1faf0-baa1-11e4-b073-ed15c88bfa1e,for
2005,A Catholic priest who was declared clinically dead says he met God and she's a woman,"Priest Dies, Wakes Up, Claims God Is a Woman. Huh?",f5891b80-ba9e-11e4-b073-ed15c88bfa1e,90ac82b0-bb75-11e4-b073-ed15c88bfa1e,observing
2006,A Catholic priest who was declared clinically dead says he met God and she's a woman,"Etats-Unis: Mort pendant 48 minutes, un prtre affirme que Dieu est une femme",f5891b80-ba9e-11e4-b073-ed15c88bfa1e,b69de6a0-baa1-11e4-b073-ed15c88bfa1e,for
2007,A Catholic priest who was declared clinically dead says he met God and she's a woman,"Op-Ed: Hoax Priest who never existed claims he died, saw female God",f5891b80-ba9e-11e4-b073-ed15c88bfa1e,8fbd8440-bb74-11e4-b073-ed15c88bfa1e,against
2008,A Catholic priest who was declared clinically dead says he met God and she's a woman,"Catholic Priest Dead For 48 Minutes, Is Miraculously Revived His Revelations About God Are Even More Shocking",f5891b80-ba9e-11e4-b073-ed15c88bfa1e,3da97680-ba9f-11e4-b073-ed15c88bfa1e,for
2009,A Catholic priest who was declared clinically dead says he met God and she's a woman,God is a woman- Priest who died for 48 minutes claims,f5891b80-ba9e-11e4-b073-ed15c88bfa1e,37e2e2e0-ba9f-11e4-b073-ed15c88bfa1e,for
2010,A Catholic priest who was declared clinically dead says he met God and she's a woman,"Hoax Alert: Father O'Neal, Who Has Met God and Thinks She's a Woman, Is Made Up Just Like God Herself",f5891b80-ba9e-11e4-b073-ed15c88bfa1e,ee5d30d0-bb75-11e4-b073-ed15c88bfa1e,against
2011,A Catholic priest who was declared clinically dead says he met God and she's a woman,God Is A Woman Resurrected Father Narated,f5891b80-ba9e-11e4-b073-ed15c88bfa1e,6962c860-baa1-11e4-b073-ed15c88bfa1e,for
2012,A Catholic priest who was declared clinically dead says he met God and she's a woman,"Dead for 48 minutes, Catholic Priest claims God is female",f5891b80-ba9e-11e4-b073-ed15c88bfa1e,06f4a420-ba9f-11e4-b073-ed15c88bfa1e,for
2013,A Catholic priest who was declared clinically dead says he met God and she's a woman,Priest claim of seeing God as a woman dismissed as hoax,f5891b80-ba9e-11e4-b073-ed15c88bfa1e,520ad6c0-bb74-11e4-b073-ed15c88bfa1e,against
2014,A Catholic priest who was declared clinically dead says he met God and she's a woman,"That Story About a Catholic Priest Dying, Seeing God as a Woman, and Coming Back to Life? It's Almost Definitely Fake",f5891b80-ba9e-11e4-b073-ed15c88bfa1e,15241490-ba9f-11e4-b073-ed15c88bfa1e,against
2028,Joan Rivers doctor took a selfie during her operation,Joan Rivers Doctor Reportedly Took a Selfie Before Her Cardiac Arrest,f03334c0-3dff-11e4-bc0b-3f922b93930d,f8e75880-3e59-11e4-bc0b-3f922b93930d,observing
2029,Joan Rivers doctor took a selfie during her operation,Doctor Took Mid-Surgery Selfie with Unconscious Joan Rivers,f03334c0-3dff-11e4-bc0b-3f922b93930d,40fff2b0-3e57-11e4-bc0b-3f922b93930d,observing
2030,Joan Rivers doctor took a selfie during her operation,"Doctor took selfie with Joan Rivers while star was under anesthesia, CNN says Read more at Jacksonville.com: http:jacksonville.comentertainment2014-09-16storydoctor-took-selfie-joan-rivers-while-star-was-under-anesthesia-cnnixzz3DZRmGLrZ",f03334c0-3dff-11e4-bc0b-3f922b93930d,ab2a6e70-3e09-11e4-bc0b-3f922b93930d,observing
2031,Joan Rivers doctor took a selfie during her operation,Selfie-Taking Doc's Unauthorized Biopsy May Have Killed Joan Rivers,f03334c0-3dff-11e4-bc0b-3f922b93930d,22e7c910-3e57-11e4-bc0b-3f922b93930d,observing
2032,Joan Rivers doctor took a selfie during her operation,Joan Rivers doctor snapped a selfie before biopsy surgery,f03334c0-3dff-11e4-bc0b-3f922b93930d,9a136e70-3e09-11e4-bc0b-3f922b93930d,for
2033,Joan Rivers doctor took a selfie during her operation,Joan Rivers Personal Doctor Allegedly Took A Selfie During Her Throat Procedure,f03334c0-3dff-11e4-bc0b-3f922b93930d,b80a0db0-3e06-11e4-bc0b-3f922b93930d,observing
2034,Joan Rivers doctor took a selfie during her operation,"Disgusting Joan Rivers Doc Gwen Korovin's Sick Selfie EXPOSED Last Photo Of Comic Icon, When She Was Under Anesthesia, At Center Of Medical Investigation",f03334c0-3dff-11e4-bc0b-3f922b93930d,c6ae9be0-3f6b-11e4-bc0b-3f922b93930d,for
2035,Joan Rivers doctor took a selfie during her operation,Explosive New Details Of Joan Rivers Medical Crisis: Doctor Snapped Selfie With Legendary Comic Performed Unauthorized Biopsy While She Was Under Anesthesia,f03334c0-3dff-11e4-bc0b-3f922b93930d,3e5436d0-3e5b-11e4-bc0b-3f922b93930d,for
2036,Joan Rivers doctor took a selfie during her operation,Joan Rivers Personal Doctor Allegedly Took A Selfie Before Her Biopsy And Cardiac Arrest,f03334c0-3dff-11e4-bc0b-3f922b93930d,fcd35fc0-3e59-11e4-bc0b-3f922b93930d,observing
2037,Joan Rivers doctor took a selfie during her operation,Doctor Snapped A Selfie While Joan Rivers Was Under Anesthesia,f03334c0-3dff-11e4-bc0b-3f922b93930d,353b19a0-3e57-11e4-bc0b-3f922b93930d,observing
2038,Joan Rivers doctor took a selfie during her operation,"Source: Joan Rivers doctor took selfie, began biopsy before her cardiac arrest",f03334c0-3dff-11e4-bc0b-3f922b93930d,f5b656c0-3dff-11e4-bc0b-3f922b93930d,observing
2039,Joan Rivers doctor took a selfie during her operation,"Joan Rivers doctor denies unauthorized procedure, selfie before cardiac arrest",f03334c0-3dff-11e4-bc0b-3f922b93930d,7a3e4540-3ffb-11e4-bc0b-3f922b93930d,against
2040,Joan Rivers doctor took a selfie during her operation,Joan Rivers's doctor took a SELFIE with the comedian as she was under anesthesia and just moments before she went into cardiac arrest that killed her,f03334c0-3dff-11e4-bc0b-3f922b93930d,aed46b00-3e06-11e4-bc0b-3f922b93930d,observing
2041,Joan Rivers doctor took a selfie during her operation,Throat specialist to the stars allegedly involved in fatal Joan Rivers procedure denies taking selfie with star as she releases statement saying she will not comment on tragic incident,f03334c0-3dff-11e4-bc0b-3f922b93930d,2b41dc40-402d-11e4-9e78-ff09d5b0049d,against
2042,Joan Rivers doctor took a selfie during her operation,Joan Rivers doctor took selfie during procedure,f03334c0-3dff-11e4-bc0b-3f922b93930d,d1abb820-3f6b-11e4-bc0b-3f922b93930d,for
2043,Joan Rivers doctor took a selfie during her operation,Joan Rivers Personal Doctor Allegedly Took A Selfie Before Her Biopsy And Cardiac Arrest,f03334c0-3dff-11e4-bc0b-3f922b93930d,76a43f70-3e57-11e4-bc0b-3f922b93930d,observing
2044,Joan Rivers doctor took a selfie during her operation,Joan Rivers Doctor Took a Selfie During Procedure: CNN,f03334c0-3dff-11e4-bc0b-3f922b93930d,a1976980-3e09-11e4-bc0b-3f922b93930d,observing
2045,Joan Rivers doctor took a selfie during her operation,Doc calls macabre selfie claims completely crazy,f03334c0-3dff-11e4-bc0b-3f922b93930d,67f4eac0-41f3-11e4-9e78-ff09d5b0049d,against
2046,Joan Rivers doctor took a selfie during her operation,"Joan Rivers Death Preventable? Melissa Rivers Taking Legal Action, News Of Doctor's Selfie Surfaces",f03334c0-3dff-11e4-bc0b-3f922b93930d,b5a08060-3e09-11e4-bc0b-3f922b93930d,for
2047,Joan Rivers doctor took a selfie during her operation,Joan Rivers Doctor Took a Selfie While She Was Under Anesthesia Report,f03334c0-3dff-11e4-bc0b-3f922b93930d,9ace8110-3e09-11e4-bc0b-3f922b93930d,observing
2048,Joan Rivers doctor took a selfie during her operation,"Source: Joan Rivers doc did biopsy, selfie",f03334c0-3dff-11e4-bc0b-3f922b93930d,da4fc320-3e00-11e4-bc0b-3f922b93930d,observing
2049,Joan Rivers doctor took a selfie during her operation,"Joan Rivers doctor took selfie, began biopsy, source says",f03334c0-3dff-11e4-bc0b-3f922b93930d,8d33da20-3e57-11e4-bc0b-3f922b93930d,observing
2050,Joan Rivers doctor took a selfie during her operation,"Joan Rivers Doctor Reportedly Took Selfie, Biopsy Right Before Her Heart Attack",f03334c0-3dff-11e4-bc0b-3f922b93930d,4a37df50-3e57-11e4-bc0b-3f922b93930d,observing
2051,Joan Rivers doctor took a selfie during her operation,Joan Rivers death: Biopsy doctor took SELFIE with star while she was under anesthesia moments before cardiac arrest,f03334c0-3dff-11e4-bc0b-3f922b93930d,7b74b340-3e57-11e4-bc0b-3f922b93930d,observing
2052,Joan Rivers doctor took a selfie during her operation,Joan Rivers selfie doctor DENIES performing biopsy and taking photo while star was under anesthesia,f03334c0-3dff-11e4-bc0b-3f922b93930d,fc276df0-403e-11e4-9e78-ff09d5b0049d,against
2053,Joan Rivers doctor took a selfie during her operation,Joan Rivers doctor took a selfie while she was out cold before doing an unauthorised biopsy,f03334c0-3dff-11e4-bc0b-3f922b93930d,5a241af0-3e57-11e4-bc0b-3f922b93930d,for
2054,Joan Rivers doctor took a selfie during her operation,Joan Rivers doctor snapped selfie during throat surgery: report,f03334c0-3dff-11e4-bc0b-3f922b93930d,b492c140-3e06-11e4-bc0b-3f922b93930d,observing
2055,Joan Rivers doctor took a selfie during her operation,Joan Rivers doctor took selfie before biopsy,f03334c0-3dff-11e4-bc0b-3f922b93930d,f5383330-3e59-11e4-bc0b-3f922b93930d,observing
2056,Joan Rivers doctor took a selfie during her operation,Joan Rivers Doctor Denies Selfie,f03334c0-3dff-11e4-bc0b-3f922b93930d,bfa52590-3ffb-11e4-bc0b-3f922b93930d,against
2057,Joan Rivers doctor took a selfie during her operation,Joan Rivers Doctor Snapped Selfie During Throat Procedure Report,f03334c0-3dff-11e4-bc0b-3f922b93930d,9b589c30-3e57-11e4-bc0b-3f922b93930d,observing
2058,Joan Rivers doctor took a selfie during her operation,"Joan Rivers: Doctor Took Selfie With Unconscious Comedian, Performed Biopsy Without Consent -- Details",f03334c0-3dff-11e4-bc0b-3f922b93930d,9431dc50-3e57-11e4-bc0b-3f922b93930d,for
2059,Joan Rivers doctor took a selfie during her operation,Joan Rivers's Personal Doctor Denies Taking Operating-Room Selfie,f03334c0-3dff-11e4-bc0b-3f922b93930d,c684ca50-3ffb-11e4-bc0b-3f922b93930d,against
2060,Joan Rivers doctor took a selfie during her operation,Joan Rivers Doctor Allegedly Took a Selfie During Her Throat Surgery,f03334c0-3dff-11e4-bc0b-3f922b93930d,839ba510-3e57-11e4-bc0b-3f922b93930d,observing
2061,Joan Rivers doctor took a selfie during her operation,Doctor took a selfie when Joan Rivers was under anesthesia,f03334c0-3dff-11e4-bc0b-3f922b93930d,512bf670-3e57-11e4-bc0b-3f922b93930d,observing
2062,Joan Rivers doctor took a selfie during her operation,"Gwen Korovin, Joan Rivers's doctor, denies taking selfie",f03334c0-3dff-11e4-bc0b-3f922b93930d,72521280-3ffb-11e4-bc0b-3f922b93930d,against
2063,Joan Rivers doctor took a selfie during her operation,"Source: Joan Rivers doc did biopsy, selfie",f03334c0-3dff-11e4-bc0b-3f922b93930d,157f64b0-3e00-11e4-bc0b-3f922b93930d,observing
2064,Robot security guards are patrolling a Microsoft campus in Silicon Valley,Rumor debunked: RoboCop-style robots are not patrolling Microsoft's campus,5d587310-749e-11e4-99be-fb3662a4a6dd,6c08ac40-749e-11e4-99be-fb3662a4a6dd,against
2065,Robot security guards are patrolling a Microsoft campus in Silicon Valley,Here Are Microsoft's New Robot Security Guards,5d587310-749e-11e4-99be-fb3662a4a6dd,53637b30-74a2-11e4-99be-fb3662a4a6dd,for
2066,Robot security guards are patrolling a Microsoft campus in Silicon Valley,Robot security guards now patrolling Microsoft's Silicon Valley campus,5d587310-749e-11e4-99be-fb3662a4a6dd,70b59280-749e-11e4-99be-fb3662a4a6dd,for
2067,Robot security guards are patrolling a Microsoft campus in Silicon Valley,Microsoft Hires Dalek-style Robocops to Guard Silicon Valley HQ,5d587310-749e-11e4-99be-fb3662a4a6dd,24bc1f30-74a2-11e4-99be-fb3662a4a6dd,for
2068,Robot security guards are patrolling a Microsoft campus in Silicon Valley,Microsoft's Silicon Valley campus now guarded by Daleks,5d587310-749e-11e4-99be-fb3662a4a6dd,5dcdcd50-74a2-11e4-99be-fb3662a4a6dd,for
2069,Robot security guards are patrolling a Microsoft campus in Silicon Valley,Microsoft turns to robotic security guards to watch for trouble,5d587310-749e-11e4-99be-fb3662a4a6dd,90b71590-749e-11e4-99be-fb3662a4a6dd,for
2070,Robot security guards are patrolling a Microsoft campus in Silicon Valley,Microsoft Tried Out Robot Security Guards on Its Silicon Valley Campus,5d587310-749e-11e4-99be-fb3662a4a6dd,61fc3c20-749f-11e4-99be-fb3662a4a6dd,for
2071,Robot security guards are patrolling a Microsoft campus in Silicon Valley,Knightscope Security Robots Are Keeping Microsoft Campuses Safe and They Look Really Scary,5d587310-749e-11e4-99be-fb3662a4a6dd,78bd1570-749e-11e4-99be-fb3662a4a6dd,for
2077,Samsung will supply application processors for Apple Watch,iPhone 6 and Even Apple Watch To Feature Samsung Components Rumor,0aee2cb0-c362-11e4-9435-a96703525a9e,1aa6d530-c362-11e4-9435-a96703525a9e,observing
2078,Samsung will supply application processors for Apple Watch,Apple Reportedly Relying More Heavily on Samsung for iPhone 6 and Apple Watch Components,0aee2cb0-c362-11e4-9435-a96703525a9e,15508f90-c362-11e4-9435-a96703525a9e,observing
2079,Two office workers in an epic battle over a stolen sandwich,Fox Affiliate Falls for College Humor's Office Note War Prank,398f7210-2d60-11e4-89c5-1d389b94bc4b,aec44220-2d62-11e4-89c5-1d389b94bc4b,against
2080,Two office workers in an epic battle over a stolen sandwich,This Is The Most Passive-Aggressive Office Battle We've Ever Seen,398f7210-2d60-11e4-89c5-1d389b94bc4b,82b07ec0-2d61-11e4-89c5-1d389b94bc4b,against
2081,Two office workers in an epic battle over a stolen sandwich,Dear Sandwich Thief: Man's hilarious response to passive-aggressive sign posted on his office's fridge door sparks incredible kitchen note war,398f7210-2d60-11e4-89c5-1d389b94bc4b,3d3e9760-2d60-11e4-89c5-1d389b94bc4b,for
2082,Two office workers in an epic battle over a stolen sandwich,Office sandwich thief is caught after hilarious note war reaches fantastic finale,398f7210-2d60-11e4-89c5-1d389b94bc4b,774fdb30-2d60-11e4-89c5-1d389b94bc4b,for
2083,Two office workers in an epic battle over a stolen sandwich,Lunch theft prompts ransom note from sandwich thief,398f7210-2d60-11e4-89c5-1d389b94bc4b,0f83efe0-2d61-11e4-89c5-1d389b94bc4b,for
2084,Two office workers in an epic battle over a stolen sandwich,Sandwich thief gets comeuppance in this awesome office note saga,398f7210-2d60-11e4-89c5-1d389b94bc4b,4ac26910-2d61-11e4-89c5-1d389b94bc4b,for
