HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.claimHeadline1,Input.articleHeadline1,Input.articleCount1,Input.articleHeadlineStance1,Input.claimHeadline2,Input.articleHeadline2,Input.articleCount2,Input.articleHeadlineStance2,Input.claimHeadline3,Input.articleHeadline3,Input.articleCount3,Input.articleHeadlineStance3,Input.claimHeadline4,Input.articleHeadline4,Input.articleCount4,Input.articleHeadlineStance4,Input.claimHeadline5,Input.articleHeadline5,Input.articleCount5,Input.articleHeadlineStance5,Answer.explain1,Answer.explain2,Answer.explain3,Answer.explain4,Answer.explain5,Answer.stance1,Answer.stance2,Answer.stance3,Answer.stance4,Answer.stance5,Answer.user_feedback,Approve,Reject
3OQQD2WO8IE5972N5R8WLRWYKO33I7,34NBII25NZQW9RZTC1L8YYYYY6P2JF,Fact Checking,"Given a claim and some news headlines, label each headline as for/against/observing and explain","news, fact-check",$0.10,Sat May 06 16:39:37 PDT 2017,5,BatchId:2793845;OriginalHitTemplateId:926051491;,1200,86400,Sun May 07 16:39:37 PDT 2017,,,3JNQLM5FT5UL1AC4CWW6IHELGWOL2L,A148,Submitted,Sat May 06 18:58:05 PDT 2017,Sat May 06 18:59:59 PDT 2017,Sun May 07 18:59:59 PDT 2017,,,,114,100% (264/264),0% (0/0),0% (0/0),Kim Jong Un's sister has been put in charge of the country,Kim Yo-jong in Charge: Kim Jong-un's Sister Replaces North Korean Dictator During Illness,2371.0,observing,Kim Jong Un's sister has been put in charge of the country,Kim Jong-Un's sister reportedly running N. Korea,2372.0,observing,Kim Jong Un's sister has been put in charge of the country,Kim Jong ill? Analysts say 27-year-old sister Kim Yo Jong may be running North Korea VIDEO,2373.0,observing,Kim Jong Un's sister has been put in charge of the country,"Kim Yo Jong, Kim Jong-Un's Sister, Takes Control of North Korea While Brother Gets Treatment?",2374.0,observing,Kim Jong Un's sister has been put in charge of the country,Is Kim Jong-un's sister now the power behind the North Korean throne?,2375.0,observing,Replaces,reportedly,may be,Takes control,?,For,Observing,Observing,For,Observing,{},,
3OQQD2WO8IE5972N5R8WLRWYKO33I7,34NBII25NZQW9RZTC1L8YYYYY6P2JF,Fact Checking,"Given a claim and some news headlines, label each headline as for/against/observing and explain","news, fact-check",$0.10,Sat May 06 16:39:37 PDT 2017,5,BatchId:2793845;OriginalHitTemplateId:926051491;,1200,86400,Sun May 07 16:39:37 PDT 2017,,,3JZQSN0I3RIPGCAFP0EXP832TJ6GFT,A123,Submitted,Sat May 06 18:07:42 PDT 2017,Sat May 06 18:09:32 PDT 2017,Sun May 07 18:09:32 PDT 2017,,,,110,100% (707/707),100% (707/707),0% (0/0),Kim Jong Un's sister has been put in charge of the country,Kim Yo-jong in Charge: Kim Jong-un's Sister Replaces North Korean Dictator During Illness,2371.0,observing,Kim Jong Un's sister has been put in charge of the country,Kim Jong-Un's sister reportedly running N. Korea,2372.0,observing,Kim Jong Un's sister has been put in charge of the country,Kim Jong ill? Analysts say 27-year-old sister Kim Yo Jong may be running North Korea VIDEO,2373.0,observing,Kim Jong Un's sister has been put in charge of the country,"Kim Yo Jong, Kim Jong-Un's Sister, Takes Control of North Korea While Brother Gets Treatment?",2374.0,observing,Kim Jong Un's sister has been put in charge of the country,Is Kim Jong-un's sister now the power behind the North Korean throne?,2375.0,observing,Replaces,reportedly,may be running,Takes Control of ?,?,For,Observing,Observing,Observing,Observing,{},,
3OQQD2WO8IE5972N5R8WLRWYKO33I7,34NBII25NZQW9RZTC1L8YYYYY6P2JF,Fact Checking,"Given a claim and some news headlines, label each headline as for/against/observing and explain","news, fact-check",$0.10,Sat May 06 16:39:37 PDT 2017,5,BatchId:2793845;OriginalHitTemplateId:926051491;,1200,86400,Sun May 07 16:39:37 PDT 2017,,,3OE22WJIGJW5CJ1JNLE85M879TTUQ0,A60,Submitted,Sat May 06 16:53:31 PDT 2017,Sat May 06 16:53:55 PDT 2017,Sun May 07 16:53:55 PDT 2017,,,,24,100% (29/29),100% (29/29),100% (28/28),Kim Jong Un's sister has been put in charge of the country,Kim Yo-jong in Charge: Kim Jong-un's Sister Replaces North Korean Dictator During Illness,2371.0,observing,Kim Jong Un's sister has been put in charge of the country,Kim Jong-Un's sister reportedly running N. Korea,2372.0,observing,Kim Jong Un's sister has been put in charge of the country,Kim Jong ill? Analysts say 27-year-old sister Kim Yo Jong may be running North Korea VIDEO,2373.0,observing,Kim Jong Un's sister has been put in charge of the country,"Kim Yo Jong, Kim Jong-Un's Sister, Takes Control of North Korea While Brother Gets Treatment?",2374.0,observing,Kim Jong Un's sister has been put in charge of the country,Is Kim Jong-un's sister now the power behind the North Korean throne?,2375.0,observing,supportive,supportive,supportive,supportive,supportive,For,For,For,For,For,{},,
3OQQD2WO8IE5972N5R8WLRWYKO33I7,34NBII25NZQW9RZTC1L8YYYYY6P2JF,Fact Checking,"Given a claim and some news headlines, label each headline as for/against/observing and explain","news, fact-check",$0.10,Sat May 06 16:39:37 PDT 2017,5,BatchId:2793845;OriginalHitTemplateId:926051491;,1200,86400,Sun May 07 16:39:37 PDT 2017,,,3ZSY5X72NYJABFWM4ERZB6QNNT8ROM,A16,Submitted,Sat May 06 18:31:35 PDT 2017,Sat May 06 18:35:12 PDT 2017,Sun May 07 18:35:12 PDT 2017,,,,217,98% (586/599),98% (586/599),0% (0/0),Kim Jong Un's sister has been put in charge of the country,Kim Yo-jong in Charge: Kim Jong-un's Sister Replaces North Korean Dictator During Illness,2371.0,observing,Kim Jong Un's sister has been put in charge of the country,Kim Jong-Un's sister reportedly running N. Korea,2372.0,observing,Kim Jong Un's sister has been put in charge of the country,Kim Jong ill? Analysts say 27-year-old sister Kim Yo Jong may be running North Korea VIDEO,2373.0,observing,Kim Jong Un's sister has been put in charge of the country,"Kim Yo Jong, Kim Jong-Un's Sister, Takes Control of North Korea While Brother Gets Treatment?",2374.0,observing,Kim Jong Un's sister has been put in charge of the country,Is Kim Jong-un's sister now the power behind the North Korean throne?,2375.0,observing,Replaces,reportedly,may be running,Takes Control,Is ?,For,Observing,Observing,For,Observing,{},,
3SV8KD29L40X0VZ4Q1OH28GQRNQZKA,34NBII25NZQW9RZTC1L8YYYYY6P2JF,Fact Checking,"Given a claim and some news headlines, label each headline as for/against/observing and explain","news, fact-check",$0.10,Sat May 06 16:39:37 PDT 2017,5,BatchId:2793845;OriginalHitTemplateId:926051491;,1200,86400,Sun May 07 16:39:37 PDT 2017,,,32KTQ2V7RENG7CFOXHC0SH1OM7MM9E,A60,Submitted,Sat May 06 16:41:23 PDT 2017,Sat May 06 16:42:04 PDT 2017,Sun May 07 16:42:04 PDT 2017,,,,41,100% (29/29),100% (29/29),100% (28/28),Kim Jong Un's sister has been put in charge of the country,N Korean leader misses annual ritual sister takes over duties,2376.0,observing,Kim Jong Un's sister has been put in charge of the country,"In Kim Jong Un's absence, his sister may rule. Or not.",2377.0,observing,The Indian government fired an employee who hadn't been to work in 24 years,Government employee fired after skipping work for 24 years,2378.0,for,The Indian government fired an employee who hadn't been to work in 24 years,Government fires employee who skipped work for 24 years,2379.0,for,The Indian government fired an employee who hadn't been to work in 24 years,CPWD official sacked for absence from duty for 25 years,2380.0,for,supportive,says not,supportive,supportive,supportive,For,Against,For,For,For,{},,
3SV8KD29L40X0VZ4Q1OH28GQRNQZKA,34NBII25NZQW9RZTC1L8YYYYY6P2JF,Fact Checking,"Given a claim and some news headlines, label each headline as for/against/observing and explain","news, fact-check",$0.10,Sat May 06 16:39:37 PDT 2017,5,BatchId:2793845;OriginalHitTemplateId:926051491;,1200,86400,Sun May 07 16:39:37 PDT 2017,,,33LKR6A5KFS2V22D21YJZPEXI3W1TN,A16,Submitted,Sat May 06 18:31:21 PDT 2017,Sat May 06 18:34:09 PDT 2017,Sun May 07 18:34:09 PDT 2017,,,,168,98% (586/599),98% (586/599),0% (0/0),Kim Jong Un's sister has been put in charge of the country,N Korean leader misses annual ritual sister takes over duties,2376.0,observing,Kim Jong Un's sister has been put in charge of the country,"In Kim Jong Un's absence, his sister may rule. Or not.",2377.0,observing,The Indian government fired an employee who hadn't been to work in 24 years,Government employee fired after skipping work for 24 years,2378.0,for,The Indian government fired an employee who hadn't been to work in 24 years,Government fires employee who skipped work for 24 years,2379.0,for,The Indian government fired an employee who hadn't been to work in 24 years,CPWD official sacked for absence from duty for 25 years,2380.0,for,takes over duties,may rule. Or not.,fired,fires,sacked,For,Observing,For,For,For,{},,
3SV8KD29L40X0VZ4Q1OH28GQRNQZKA,34NBII25NZQW9RZTC1L8YYYYY6P2JF,Fact Checking,"Given a claim and some news headlines, label each headline as for/against/observing and explain","news, fact-check",$0.10,Sat May 06 16:39:37 PDT 2017,5,BatchId:2793845;OriginalHitTemplateId:926051491;,1200,86400,Sun May 07 16:39:37 PDT 2017,,,3HVVDCPGTF0ZL8DGEQ5SDCP7PO3TYB,A123,Submitted,Sat May 06 17:29:00 PDT 2017,Sat May 06 17:35:00 PDT 2017,Sun May 07 17:35:00 PDT 2017,,,,360,100% (707/707),100% (707/707),0% (0/0),Kim Jong Un's sister has been put in charge of the country,N Korean leader misses annual ritual sister takes over duties,2376.0,observing,Kim Jong Un's sister has been put in charge of the country,"In Kim Jong Un's absence, his sister may rule. Or not.",2377.0,observing,The Indian government fired an employee who hadn't been to work in 24 years,Government employee fired after skipping work for 24 years,2378.0,for,The Indian government fired an employee who hadn't been to work in 24 years,Government fires employee who skipped work for 24 years,2379.0,for,The Indian government fired an employee who hadn't been to work in 24 years,CPWD official sacked for absence from duty for 25 years,2380.0,for,takes over,rule. Or not,fired,skipped work,sacked,For,Observing,For,For,For,{},,
3SV8KD29L40X0VZ4Q1OH28GQRNQZKA,34NBII25NZQW9RZTC1L8YYYYY6P2JF,Fact Checking,"Given a claim and some news headlines, label each headline as for/against/observing and explain","news, fact-check",$0.10,Sat May 06 16:39:37 PDT 2017,5,BatchId:2793845;OriginalHitTemplateId:926051491;,1200,86400,Sun May 07 16:39:37 PDT 2017,,,3K3R2QNK8CBZKKKX6J3MJRIIZTS9UW,A121,Submitted,Sat May 06 19:38:51 PDT 2017,Sat May 06 19:41:44 PDT 2017,Sun May 07 19:41:44 PDT 2017,,,,173,100% (4/4),0% (0/0),0% (0/0),Kim Jong Un's sister has been put in charge of the country,N Korean leader misses annual ritual sister takes over duties,2376.0,observing,Kim Jong Un's sister has been put in charge of the country,"In Kim Jong Un's absence, his sister may rule. Or not.",2377.0,observing,The Indian government fired an employee who hadn't been to work in 24 years,Government employee fired after skipping work for 24 years,2378.0,for,The Indian government fired an employee who hadn't been to work in 24 years,Government fires employee who skipped work for 24 years,2379.0,for,The Indian government fired an employee who hadn't been to work in 24 years,CPWD official sacked for absence from duty for 25 years,2380.0,for,Taking over ritual duties is not the same as being put in charge of the country,his sister may rule. Or not.,Confirms,Confirms,Headline and claim have differing number of years listed.,Against,Observing,For,For,Against,{},,
3SV8KD29L40X0VZ4Q1OH28GQRNQZKA,34NBII25NZQW9RZTC1L8YYYYY6P2JF,Fact Checking,"Given a claim and some news headlines, label each headline as for/against/observing and explain","news, fact-check",$0.10,Sat May 06 16:39:37 PDT 2017,5,BatchId:2793845;OriginalHitTemplateId:926051491;,1200,86400,Sun May 07 16:39:37 PDT 2017,,,3OWEPKL08AKIBBCVULTGR0ZIW7A7NP,A148,Submitted,Sat May 06 18:46:05 PDT 2017,Sat May 06 18:48:05 PDT 2017,Sun May 07 18:48:05 PDT 2017,,,,120,100% (264/264),0% (0/0),0% (0/0),Kim Jong Un's sister has been put in charge of the country,N Korean leader misses annual ritual sister takes over duties,2376.0,observing,Kim Jong Un's sister has been put in charge of the country,"In Kim Jong Un's absence, his sister may rule. Or not.",2377.0,observing,The Indian government fired an employee who hadn't been to work in 24 years,Government employee fired after skipping work for 24 years,2378.0,for,The Indian government fired an employee who hadn't been to work in 24 years,Government fires employee who skipped work for 24 years,2379.0,for,The Indian government fired an employee who hadn't been to work in 24 years,CPWD official sacked for absence from duty for 25 years,2380.0,for,takes over,may,fired,fires,sacked,For,Observing,For,For,For,{},,
3BFF0DJK8XKZ223DPI81766JNLHTS5,34NBII25NZQW9RZTC1L8YYYYY6P2JF,Fact Checking,"Given a claim and some news headlines, label each headline as for/against/observing and explain","news, fact-check",$0.10,Sat May 06 16:39:37 PDT 2017,5,BatchId:2793845;OriginalHitTemplateId:926051491;,1200,86400,Sun May 07 16:39:37 PDT 2017,,,3137ONMDKHDXAYAJUPUR7QI2HISEGA,A16,Submitted,Sat May 06 18:31:44 PDT 2017,Sat May 06 18:46:28 PDT 2017,Sun May 07 18:46:28 PDT 2017,,,,884,98% (586/599),98% (586/599),0% (0/0),The Indian government fired an employee who hadn't been to work in 24 years,Govt fires employee who skipped work for 24 years,2381.0,for,The Indian government fired an employee who hadn't been to work in 24 years,Government fires employee who skipped work for 24 years,2382.0,for,The Indian government fired an employee who hadn't been to work in 24 years,Indian civil servant sacked after 24-year sickie,2383.0,for,The Indian government fired an employee who hadn't been to work in 24 years,An Indian Civil Servant Just Got Sacked After Not Turning Up For Work For 25 Years,2384.0,for,The Indian government fired an employee who hadn't been to work in 24 years,Man who skipped work for 24 years is finally fired,2385.0,for,fires employee,fires employee,sacked,Got Sacked,finally fired,For,For,For,For,For,{},,
3BFF0DJK8XKZ223DPI81766JNLHTS5,34NBII25NZQW9RZTC1L8YYYYY6P2JF,Fact Checking,"Given a claim and some news headlines, label each headline as for/against/observing and explain","news, fact-check",$0.10,Sat May 06 16:39:37 PDT 2017,5,BatchId:2793845;OriginalHitTemplateId:926051491;,1200,86400,Sun May 07 16:39:37 PDT 2017,,,33PPO7FECWN6EJ2EOIJAMKDXWJHDI6,A60,Submitted,Sat May 06 16:47:46 PDT 2017,Sat May 06 16:48:04 PDT 2017,Sun May 07 16:48:04 PDT 2017,,,,18,100% (29/29),100% (29/29),100% (28/28),The Indian government fired an employee who hadn't been to work in 24 years,Govt fires employee who skipped work for 24 years,2381.0,for,The Indian government fired an employee who hadn't been to work in 24 years,Government fires employee who skipped work for 24 years,2382.0,for,The Indian government fired an employee who hadn't been to work in 24 years,Indian civil servant sacked after 24-year sickie,2383.0,for,The Indian government fired an employee who hadn't been to work in 24 years,An Indian Civil Servant Just Got Sacked After Not Turning Up For Work For 25 Years,2384.0,for,The Indian government fired an employee who hadn't been to work in 24 years,Man who skipped work for 24 years is finally fired,2385.0,for,supportive,supportive,supportive,supportive,supportive,For,For,For,For,For,{},,
3BFF0DJK8XKZ223DPI81766JNLHTS5,34NBII25NZQW9RZTC1L8YYYYY6P2JF,Fact Checking,"Given a claim and some news headlines, label each headline as for/against/observing and explain","news, fact-check",$0.10,Sat May 06 16:39:37 PDT 2017,5,BatchId:2793845;OriginalHitTemplateId:926051491;,1200,86400,Sun May 07 16:39:37 PDT 2017,,,373ERPL3YPGQO71U0VDY5GWAM1RRTA,A135,Submitted,Sat May 06 20:24:05 PDT 2017,Sat May 06 20:25:01 PDT 2017,Sun May 07 20:25:01 PDT 2017,,,,56,100% (27/27),100% (27/27),100% (27/27),The Indian government fired an employee who hadn't been to work in 24 years,Govt fires employee who skipped work for 24 years,2381.0,for,The Indian government fired an employee who hadn't been to work in 24 years,Government fires employee who skipped work for 24 years,2382.0,for,The Indian government fired an employee who hadn't been to work in 24 years,Indian civil servant sacked after 24-year sickie,2383.0,for,The Indian government fired an employee who hadn't been to work in 24 years,An Indian Civil Servant Just Got Sacked After Not Turning Up For Work For 25 Years,2384.0,for,The Indian government fired an employee who hadn't been to work in 24 years,Man who skipped work for 24 years is finally fired,2385.0,for,skipped,fires,sacked,Sacked After Not Turning Up,fired,For,For,For,For,For,{},,
3BFF0DJK8XKZ223DPI81766JNLHTS5,34NBII25NZQW9RZTC1L8YYYYY6P2JF,Fact Checking,"Given a claim and some news headlines, label each headline as for/against/observing and explain","news, fact-check",$0.10,Sat May 06 16:39:37 PDT 2017,5,BatchId:2793845;OriginalHitTemplateId:926051491;,1200,86400,Sun May 07 16:39:37 PDT 2017,,,3P529IW9KZT524OG0RBD208AP0TLF5,A148,Submitted,Sat May 06 19:08:34 PDT 2017,Sat May 06 19:09:58 PDT 2017,Sun May 07 19:09:58 PDT 2017,,,,84,100% (264/264),0% (0/0),0% (0/0),The Indian government fired an employee who hadn't been to work in 24 years,Govt fires employee who skipped work for 24 years,2381.0,for,The Indian government fired an employee who hadn't been to work in 24 years,Government fires employee who skipped work for 24 years,2382.0,for,The Indian government fired an employee who hadn't been to work in 24 years,Indian civil servant sacked after 24-year sickie,2383.0,for,The Indian government fired an employee who hadn't been to work in 24 years,An Indian Civil Servant Just Got Sacked After Not Turning Up For Work For 25 Years,2384.0,for,The Indian government fired an employee who hadn't been to work in 24 years,Man who skipped work for 24 years is finally fired,2385.0,for,fires,fires,sacked,Sacked,fired,For,For,For,For,For,{},,
3BFF0DJK8XKZ223DPI81766JNLHTS5,34NBII25NZQW9RZTC1L8YYYYY6P2JF,Fact Checking,"Given a claim and some news headlines, label each headline as for/against/observing and explain","news, fact-check",$0.10,Sat May 06 16:39:37 PDT 2017,5,BatchId:2793845;OriginalHitTemplateId:926051491;,1200,86400,Sun May 07 16:39:37 PDT 2017,,,3YZ8UPK3VUU1IIR0I3DDLHJQ5ETCUE,A123,Submitted,Sat May 06 17:48:15 PDT 2017,Sat May 06 17:49:54 PDT 2017,Sun May 07 17:49:54 PDT 2017,,,,99,100% (707/707),100% (707/707),0% (0/0),The Indian government fired an employee who hadn't been to work in 24 years,Govt fires employee who skipped work for 24 years,2381.0,for,The Indian government fired an employee who hadn't been to work in 24 years,Government fires employee who skipped work for 24 years,2382.0,for,The Indian government fired an employee who hadn't been to work in 24 years,Indian civil servant sacked after 24-year sickie,2383.0,for,The Indian government fired an employee who hadn't been to work in 24 years,An Indian Civil Servant Just Got Sacked After Not Turning Up For Work For 25 Years,2384.0,for,The Indian government fired an employee who hadn't been to work in 24 years,Man who skipped work for 24 years is finally fired,2385.0,for,fires,fires,sacked,Sacked,skipped,For,For,For,For,For,{},,
3FHTJGYT8N8YK51FD150DIMJA72PGC,34NBII25NZQW9RZTC1L8YYYYY6P2JF,Fact Checking,"Given a claim and some news headlines, label each headline as for/against/observing and explain","news, fact-check",$0.10,Sat May 06 16:39:37 PDT 2017,5,BatchId:2793845;OriginalHitTemplateId:926051491;,1200,86400,Sun May 07 16:39:37 PDT 2017,,,374TNBHA8C3MTSLOXMBX87EK5H6QYW,A148,Submitted,Sat May 06 19:09:59 PDT 2017,Sat May 06 19:11:15 PDT 2017,Sun May 07 19:11:15 PDT 2017,,,,76,100% (264/264),0% (0/0),0% (0/0),The Indian government fired an employee who hadn't been to work in 24 years,Indian worker sacked after going on leave for 24 years,2386.0,for,The Indian government fired an employee who hadn't been to work in 24 years,"Absent from duty for 25 years, CPWD official dismissed",2387.0,for,Man hospitalized after winning eggnog-chugging contest.,Utah Man Hospitalized After Winning Eggnog Chugging Contest,2388.0,for,Man hospitalized after winning eggnog-chugging contest.,Chugging eggnog sends Utah man to hospital,2389.0,for,Man hospitalized after winning eggnog-chugging contest.,Chugging eggnog at office party lands man in hospital,2390.0,for,sacked,dismissed,Hospitalized,sends,lands,For,For,For,For,For,{},,
3FHTJGYT8N8YK51FD150DIMJA72PGC,34NBII25NZQW9RZTC1L8YYYYY6P2JF,Fact Checking,"Given a claim and some news headlines, label each headline as for/against/observing and explain","news, fact-check",$0.10,Sat May 06 16:39:37 PDT 2017,5,BatchId:2793845;OriginalHitTemplateId:926051491;,1200,86400,Sun May 07 16:39:37 PDT 2017,,,39OWYR0EPLZP23VFJ603W8A6YFVFYP,A60,Submitted,Sat May 06 16:51:26 PDT 2017,Sat May 06 16:51:54 PDT 2017,Sun May 07 16:51:54 PDT 2017,,,,28,100% (29/29),100% (29/29),100% (28/28),The Indian government fired an employee who hadn't been to work in 24 years,Indian worker sacked after going on leave for 24 years,2386.0,for,The Indian government fired an employee who hadn't been to work in 24 years,"Absent from duty for 25 years, CPWD official dismissed",2387.0,for,Man hospitalized after winning eggnog-chugging contest.,Utah Man Hospitalized After Winning Eggnog Chugging Contest,2388.0,for,Man hospitalized after winning eggnog-chugging contest.,Chugging eggnog sends Utah man to hospital,2389.0,for,Man hospitalized after winning eggnog-chugging contest.,Chugging eggnog at office party lands man in hospital,2390.0,for,supportive,supportive,supportive,supportive,supportive,For,For,For,For,For,{},,
3FHTJGYT8N8YK51FD150DIMJA72PGC,34NBII25NZQW9RZTC1L8YYYYY6P2JF,Fact Checking,"Given a claim and some news headlines, label each headline as for/against/observing and explain","news, fact-check",$0.10,Sat May 06 16:39:37 PDT 2017,5,BatchId:2793845;OriginalHitTemplateId:926051491;,1200,86400,Sun May 07 16:39:37 PDT 2017,,,3IOEN3P9S8RWT4R16OQQOFMJYVL16C,A16,Submitted,Sat May 06 18:19:24 PDT 2017,Sat May 06 18:20:46 PDT 2017,Sun May 07 18:20:46 PDT 2017,,,,82,98% (586/599),98% (586/599),0% (0/0),The Indian government fired an employee who hadn't been to work in 24 years,Indian worker sacked after going on leave for 24 years,2386.0,for,The Indian government fired an employee who hadn't been to work in 24 years,"Absent from duty for 25 years, CPWD official dismissed",2387.0,for,Man hospitalized after winning eggnog-chugging contest.,Utah Man Hospitalized After Winning Eggnog Chugging Contest,2388.0,for,Man hospitalized after winning eggnog-chugging contest.,Chugging eggnog sends Utah man to hospital,2389.0,for,Man hospitalized after winning eggnog-chugging contest.,Chugging eggnog at office party lands man in hospital,2390.0,for,sacked,official dismissed,Hospitalized,to hospital,lands man in hospital,For,For,For,For,For,{},,
3FHTJGYT8N8YK51FD150DIMJA72PGC,34NBII25NZQW9RZTC1L8YYYYY6P2JF,Fact Checking,"Given a claim and some news headlines, label each headline as for/against/observing and explain","news, fact-check",$0.10,Sat May 06 16:39:37 PDT 2017,5,BatchId:2793845;OriginalHitTemplateId:926051491;,1200,86400,Sun May 07 16:39:37 PDT 2017,,,3NS0A6KXC5GVLT1FQC84S0JK5O0ZG0,A7,Submitted,Sat May 06 18:35:59 PDT 2017,Sat May 06 18:37:21 PDT 2017,Sun May 07 18:37:21 PDT 2017,,,,82,100% (10/10),100% (10/10),100% (9/9),The Indian government fired an employee who hadn't been to work in 24 years,Indian worker sacked after going on leave for 24 years,2386.0,for,The Indian government fired an employee who hadn't been to work in 24 years,"Absent from duty for 25 years, CPWD official dismissed",2387.0,for,Man hospitalized after winning eggnog-chugging contest.,Utah Man Hospitalized After Winning Eggnog Chugging Contest,2388.0,for,Man hospitalized after winning eggnog-chugging contest.,Chugging eggnog sends Utah man to hospital,2389.0,for,Man hospitalized after winning eggnog-chugging contest.,Chugging eggnog at office party lands man in hospital,2390.0,for,sacked,fired,Hospitalized,sends,lands,Observing,For,Observing,Observing,Observing,{},,
3FHTJGYT8N8YK51FD150DIMJA72PGC,34NBII25NZQW9RZTC1L8YYYYY6P2JF,Fact Checking,"Given a claim and some news headlines, label each headline as for/against/observing and explain","news, fact-check",$0.10,Sat May 06 16:39:37 PDT 2017,5,BatchId:2793845;OriginalHitTemplateId:926051491;,1200,86400,Sun May 07 16:39:37 PDT 2017,,,3ZOTGHDK5JJMCUWZJ3R41GVJ9VQOS6,A123,Submitted,Sat May 06 17:26:13 PDT 2017,Sat May 06 17:28:56 PDT 2017,Sun May 07 17:28:56 PDT 2017,,,,163,100% (707/707),100% (707/707),0% (0/0),The Indian government fired an employee who hadn't been to work in 24 years,Indian worker sacked after going on leave for 24 years,2386.0,for,The Indian government fired an employee who hadn't been to work in 24 years,"Absent from duty for 25 years, CPWD official dismissed",2387.0,for,Man hospitalized after winning eggnog-chugging contest.,Utah Man Hospitalized After Winning Eggnog Chugging Contest,2388.0,for,Man hospitalized after winning eggnog-chugging contest.,Chugging eggnog sends Utah man to hospital,2389.0,for,Man hospitalized after winning eggnog-chugging contest.,Chugging eggnog at office party lands man in hospital,2390.0,for,sacked,dismissed,Hospitalized,hospital,lands hospital,For,For,For,For,For,{},,
34YWR3PJ28I6IASLLQQEM3L65PMX05,34NBII25NZQW9RZTC1L8YYYYY6P2JF,Fact Checking,"Given a claim and some news headlines, label each headline as for/against/observing and explain","news, fact-check",$0.10,Sat May 06 16:39:37 PDT 2017,5,BatchId:2793845;OriginalHitTemplateId:926051491;,1200,86400,Sun May 07 16:39:37 PDT 2017,,,3IO1LGZLKA5E44BM59Z53P9RC1P861,A60,Submitted,Sat May 06 16:50:43 PDT 2017,Sat May 06 16:51:25 PDT 2017,Sun May 07 16:51:25 PDT 2017,,,,42,100% (29/29),100% (29/29),100% (28/28),Man hospitalized after winning eggnog-chugging contest.,Utah man hospitalized after eggnog-chugging competition,2391.0,for,Man hospitalized after winning eggnog-chugging contest.,Eggnog-chugging contest leads to hospital stay,2392.0,for,Journalist Matt Taibbi has left First Look Media,Matt Taibbi Leaves Omidyar's First Look Media Updated,2393.0,for,Journalist Matt Taibbi has left First Look Media,"Taibbi takes time out from First Look after disagreements. Can I publish our emails now, Matt?",2394.0,for,Journalist Matt Taibbi has left First Look Media,Matt Taibbi takes a leave of absence from First Look Media,2395.0,for,supportive,supportive,supportive,supportive,leave of absence or left?,For,For,For,For,Observing,{},,
34YWR3PJ28I6IASLLQQEM3L65PMX05,34NBII25NZQW9RZTC1L8YYYYY6P2JF,Fact Checking,"Given a claim and some news headlines, label each headline as for/against/observing and explain","news, fact-check",$0.10,Sat May 06 16:39:37 PDT 2017,5,BatchId:2793845;OriginalHitTemplateId:926051491;,1200,86400,Sun May 07 16:39:37 PDT 2017,,,3K772S5NP9JBAU5UEVC9SQU3WI5EH9,A16,Submitted,Sat May 06 18:31:47 PDT 2017,Sat May 06 18:36:12 PDT 2017,Sun May 07 18:36:12 PDT 2017,,,,265,98% (586/599),98% (586/599),0% (0/0),Man hospitalized after winning eggnog-chugging contest.,Utah man hospitalized after eggnog-chugging competition,2391.0,for,Man hospitalized after winning eggnog-chugging contest.,Eggnog-chugging contest leads to hospital stay,2392.0,for,Journalist Matt Taibbi has left First Look Media,Matt Taibbi Leaves Omidyar's First Look Media Updated,2393.0,for,Journalist Matt Taibbi has left First Look Media,"Taibbi takes time out from First Look after disagreements. Can I publish our emails now, Matt?",2394.0,for,Journalist Matt Taibbi has left First Look Media,Matt Taibbi takes a leave of absence from First Look Media,2395.0,for,hospitalized,leads to hospital stay,Leaves,"Can I publish our emails now, Matt?",leave,For,For,For,Observing,For,{},,
